PULocationID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265
1,0.23057080131723381,,,,,18.22,,,,,,,,,,,,,,30.07,,,,,16.1,,,,,,,,,,,,,,,,,,16.81,,,,,8.492,,17.5,,,,,,,,,,,,,,,15.53,,,17.676666666666666,,38.29,,,,,27.57,,,,16.3,,,,,,,,,,,11.046666666666667,,35.43,,,,,,,,8.275,,,,,16.42,,,,,,14.549999999999999,14.75,,31.88,,,25.14,,,,,,14.24,,,,,,,36.649166666666666,,,,,16.47,28.604285714285716,,,21.4,17.98,17.61,14.105,,,,,,24.77,17.165,,,,,,,,,,17.631666666666664,17.633333333333336,16.713333333333335,16.736666666666668,,,,,,15.545,,,,,,,,,,,,,,,,16.186666666666667,11.8,,,,,,,,,,,,,,,,,,,,,17.029999999999998,,12.74,,,,,,,,,,,,,,,,,19.97,20.2,16.66875,7.272857142857142,,,16.65,,19.1,,,18.695,,,,,24.91,,15.5,,,15.510000000000002,,,,,29.73,,17.85,,,,,,18.39,19.53,0.015555555555555555,5.940725388601036
2,,0.0,,,,,16.52,,,,,,,,,,,,10.0,,,,,,,,,,,1.5,,,,,,11.55,,,11.63,,,,,,,,,,17.29,,,,,,,,,,,,,,,,,,,21.64,,9.94,,,,,18.31,,,,,19.97,,,,,14.31,9.91,,,,,,,,,8.07,,,,,,,9.3,,,20.23,18.72,,,,,,,,,7.885,,,,,,,1.19,29.25,,,,,,,,,,,,16.0,9.83,5.39,,21.62,,,,16.07,,,23.48,,,22.23,,,,,,,,,,19.6,,,22.1,15.31,,,,,17.03,,,,,,,,,14.05,,,,,,,17.87,,11.38,17.47,,,,,,,,,,,4.308,,,,,,,,30.49,,,,19.59,,,9.98,,4.16,,,,,,,10.34,15.89,,,17.23,13.45,,20.62,,,,,,20.83,,,,,,,,,,,,,,,,,15.69,21.12,,5.53,,,,22.63,18.69,,
3,,,0.934,15.133333333333333,,,11.406,,,12.533333333333333,18.0,,15.7,,10.55,,18.5,2.939230769230769,,2.8693750000000002,20.3,,,,15.9,,,14.9,,,2.25,1.3086206896551724,15.6,,16.71818181818182,15.35,15.649999999999999,12.76,19.566666666666666,,8.585806451612903,8.627397260273971,8.1,,12.746153846153845,3.1875,4.387272727272727,12.922222222222222,17.726666666666667,13.732000000000001,1.5543478260869565,,,,23.614285714285717,10.5,,3.1,,5.332857142857143,18.566,,,12.01,16.6,10.920000000000002,,7.385714285714285,6.664736842105263,,6.8999999999999995,19.700000000000003,,8.348292682926829,8.578387096774193,15.688181818181818,,3.72125,,7.8,5.740967741935484,16.5,,,,14.985714285714286,14.559999999999999,14.0335,20.3,12.427692307692308,21.166666666666668,10.27,6.63,3.3314285714285714,,,19.015,,,12.625806451612904,,,,,10.454545454545455,,,,,,16.6,16.6,,8.49953488372093,,,7.0566666666666675,0.0,,,,,,6.215714285714285,4.703809523809523,4.15,5.3100000000000005,14.303999999999998,,13.836666666666666,21.679999999999996,0.0,,3.1118181818181823,12.354000000000001,11.96,,10.201904761904762,10.155454545454544,10.80952380952381,10.475,10.89,3.3666666666666667,12.62,2.6775,13.080000000000002,24.0,,12.812000000000001,10.515714285714285,5.19,,,,,,6.662857142857143,,11.520000000000001,13.168571428571429,14.48,10.366666666666667,,7.491666666666667,6.413636363636363,8.306000000000001,4.092777777777778,10.1,6.9,,10.2,2.2815384615384615,,,17.650000000000002,,,,12.18,2.382,1.761,1.1433333333333333,3.5583333333333336,10.7,,18.65,19.0,,16.0,,12.86,,,12.366666666666667,13.533333333333333,15.2,5.2925,20.6,,,,11.540000000000001,,,3.728888888888889,,,,4.4075,4.088181818181818,,13.4,12.546000000000001,,19.05,,3.8366666666666673,,18.5,10.016666666666667,,20.065,13.45,18.811666666666667,10.8,11.2,15.07,14.33956043956044,14.30777777777778,11.444444444444445,12.174999999999999,4.839166666666666,7.136666666666667,11.658333333333333,10.145,8.322222222222221,,3.402,2.1183783783783783,7780.142500000001,7.045869565217392,,9.8925,6.720000000000001,4.304285714285714,16.433333333333334,2.86,,5.826666666666667,,1.5383333333333333,,,,0.0,3.379047619047619,0.0,13.575999999999999,9.934999999999999,10.19,13.066666666666666,15.077000000000002
4,13.082333333333333,,14.166666666666666,0.3467787418655098,,,7.535666666666667,,,14.1,,3.4659999999999997,150.94345864661656,10.557083333333333,16.275,12.850000000000001,4.620560747663551,11.358333333333334,13.0,13.415,10.3,13.59,19.046666666666667,6.74096551724138,4.597911392405064,7.572999999999999,,13.51,23.815,,,11.96111111111111,4.198950617283951,4.12764705882353,7.526000000000001,5.696040268456376,4.969722222222222,,14.27470588235294,5.66265306122449,7.2843786982248515,7.634653179190752,4.785691489361702,,1.7902785515320336,17.766666666666666,11.811666666666667,3.6908699186991876,4.973377483443708,4.1539743589743585,13.435384615384615,4.629423076923077,14.55,6.186999999999999,15.717000000000002,8.3735,,,,7.539999999999999,6.374787234042554,6.411612903225806,7.930000000000001,13.0,3.97234375,3.926440677966102,10.82,2.565049976201809,8.82081081081081,10.39,9.801428571428572,10.815,13.32,6.317789934354486,5.436556195965418,10.094285714285714,10.536249999999999,8.924285714285714,13.573798087613964,3.86042654028436,15.975454545454546,8.219393939393939,7.468999999999999,27.92,7.073,16.5,2.8906521739130433,3.0569537480063795,8.124647887323944,50.588964891041165,10.34,11.14,11.56,13.3,10.42153846153846,9.6,4.554657534246576,,,2.8874717514124293,,,,5.653333333333333,1.2550050658561298,13.455000000000002,,,8.485,4.608059701492538,1.2347610405323655,21.02757273482959,15.48,8.910496894409937,16.442857142857143,19.96,6.13,10.5725,10.809999999999999,,10.965,13.99,1.848006088280061,9.58,10.436637168141592,11.75,8.300392156862745,13.559999999999999,,16.717993079584776,8.411875,12.168000000000001,10.9,11.505333333333335,1.5630027397260273,10.045354609929078,16.82857142857143,3.5319979402677655,3.635799782372144,4.670528634361234,5.0238526912181305,1.2946683291770573,4.722875,5.192758620689656,8.78875,0.9256915887850466,12.371666666666668,18.653333333333332,6.541787072243346,8.751452991452991,12.865,,12.575,,6.364090909090908,2.120533484676504,8.612727272727271,7.13,3.051224122412241,111.64681040383299,3.738853615520282,2.2907469180565627,9.4765,7.4673825503355715,8.964285714285714,6.695769230769231,11.681111111111111,2.142913800080939,0.0,,9.033333333333333,12.266666666666667,,,6.675454545454546,11.26,8.14375,9.9225,5.984347826086956,13.11809523809524,11.266666666666666,13.77,13.548000000000002,2.4787132140796304,,6.764716981132075,5.707083333333333,6.23875,13.238461538461538,11.34,6.764285714285714,8.4,6.192380952380952,7.770833333333333,12.493333333333334,6.441515151515151,14.532222222222222,,6.510588235294117,18.9,,15.946666666666667,,8.705,14.19222222222222,2.658684210526316,21.366666666666664,1.499919191919192,11.35,10.807777777777778,21.98,12.746153846153845,12.963333333333333,3.0410526315789475,16.822499999999998,,7.78125,16.08,11.8,9.259705882352941,0.8044610281923714,4.953763440860215,5.765319148936171,8.811818181818182,8.118823529411765,2.7655205047318616,3.388153153153153,2.534488977955912,1.1395103448275863,2.260252808988764,1.7373857868020306,11.61,4.886487663280116,3.8118127786032687,6.211769383697813,5.544509803921568,4.455555555555556,12.35,13.424545454545456,10.59375,9.98480686695279,,3.1018942307692305,8.602857142857143,12.015,1.6823419203747072,11.746666666666668,,0.0,,12.450588235294118,3.6714240506329117,2.9561315789473683,8.025454545454545,7.116666666666667,15.455,6.66952380952381,3.4254635761589403,4.479344773790952,4.672540716612378,2.7260645161290324,17.857884615384616
5,,,,,0.0,,,,,,11.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,14.71,,,,,0.6341818181818182,20.765,,,,4.445,9.3,7.82,3.1473333333333335,,,12.64,,,,5.6066666666666665,5.501666666666666,3.1,,,5.963333333333334,,,7.906666666666666,,,2.74,9.705,,,14.51,,,12.83,7.0225,,,,,,,,16.4,,15.13,29.85,,,8.4225,9.285,,,,,,,,,,12.09,,5.66,9.96,,,11.87,,,,,12.83,18.53,,,,,,18.05,,,,10.85,7.38,10.295,14.24,13.055,,,,,,,,,14.5,,,,8.08,14.51,7.43,,,,,12.995000000000001,12.53,,,,,,,,,9.086666666666666,,,,,,19.01,,,17.4475,9.695,,,,,,,,,,,,,,,11.559999999999999,,8.4725,,,,,,,,,,,,,,,10.629999999999999,,,,,,,1.4716666666666667,,,,,,,22.66,,9.444285714285714,,,,,,,,,,,,,,7.7569019607843135,,,16.79,,,,,,,3.3,,,,8.71,,,,2.0414285714285714,23.95,19.78,,20.07,22.88,,0.9415384615384615,,,14.14,,,5.217777777777778,5.555909090909091,,,8.393333333333333,,13.49,14.032499999999999,,,17.8,,,,,,,,,15.286666666666667,24.65,,,,,,,,13.74,,,,,17.643333333333334,8.052631578947368,,,8.09,17.371666666666666
7,23.84714285714286,,10.86,6.141333333333334,,,0.7002501576623923,1.4713043478260872,9.232272727272727,11.746842105263157,14.465454545454547,10.78,9.411739130434782,13.989374999999999,9.743809523809524,10.685087719298245,7.154925373134328,9.835882352941177,10.00875,9.472857142857142,17.445,16.623571428571427,24.455,5.3945454545454545,8.350377358490565,14.26888888888889,24.2,8.862025316455696,20.233076923076926,12.899999999999999,7.550000000000001,9.637692307692308,7.833829787234042,6.54111111111111,12.01032258064516,5.986111111111111,6.354155844155844,13.675,12.442051282051283,8.72,5.349705882352941,5.2397368421052635,4.171274509803921,,7.829354838709678,0.0,6.168095238095238,4.476650246305419,7.723777777777777,4.738292682926829,12.67625,9.002222222222223,6.953768115942029,10.79,20.232380952380954,5.90937984496124,4.671428571428572,10.136666666666667,,7.287999999999999,8.756941176470589,7.098461538461539,11.147941176470587,12.645294117647058,7.547288135593221,6.702500000000001,12.768620689655172,8.51439446366782,312.1311320754717,3.2208387096774196,12.27,11.663333333333334,7.288387096774193,4.625520000000001,5.140776255707762,11.78138888888889,13.573571428571428,9.871333333333332,6.156462264150944,4.8245303867403315,11.026666666666666,3.513623188405797,2.8496178343949046,,11.420555555555556,18.598888888888887,8.27515625,9.663777777777778,12.455142857142857,6.748139534883721,14.434999999999999,6.454054054054054,5.705520000000001,8.89,7.107543859649123,9.001666666666667,7.204,8.638125,,4.937288135593221,15.140714285714285,7.6755555555555555,,9.161200000000001,5.15045197740113,14.4,26.119999999999997,,11.59,3.621176470588235,6.167865168539326,6.700975609756098,,6.710379746835443,19.321428571428573,,6.445555555555555,6.8,8.579814814814815,12.295555555555556,15.867777777777778,13.264,6.910909090909091,6.07,8.611714285714287,8.715,2.5105334846765044,9.927586206896551,11.342173913043478,13.457350993377483,12.622000000000002,470.40888888888884,7.9574,8.111363636363636,4.413333333333333,3.7071811023622048,16.98818181818182,3.277062780269058,3.0645098039215686,4.001127450980392,4.559318181818182,6.171269841269842,1.885111607142857,0.9896376811594202,6.099230769230768,7.045057471264367,18.965,21.366666666666664,6.117636363636364,5.933720930232559,10.16,,18.43,,3.950234375,7.8009375,4.886363636363637,5.828484848484848,3.5122916666666666,3.4360714285714287,3.3857291666666667,4.580344827586207,17.936,6.248536585365853,5.7975,5.423571428571428,7.950588235294117,4.147098765432099,6.903561643835616,,368.8978767123288,9.815102040816326,11.294583333333334,,11.0735,15.616666666666665,1.0474755555555557,11.45590909090909,9.00623188405797,7.542105263157896,9.296666666666667,13.72,10.11375,5.03869822485207,,10.431176470588236,8.407333333333334,9.1675,12.94,7.23983870967742,0.8851899907321594,3.307857142857143,9.392272727272728,5.4925,9.730337078651685,5.920260869565218,12.718,20.9575,1.9614130434782608,15.206363636363635,,12.336666666666666,,1.459375,9.125789473684211,8.698666666666666,22.40375,7.013333333333333,7.214545454545455,8.01375,,10.276896551724137,594.985652173913,5.814444444444444,12.887,13.82090909090909,10.67,18.855,12.772,1.5045378690629012,5.829583333333333,7.361969696969696,1.7061984392419176,12.832307692307692,11.356666666666667,3.0620346320346323,4.29644128113879,8.820898876404494,7.107741935483871,3.6714347826086953,5.352898550724638,8.6504,4.221964285714286,3.274877505567929,6.088166666666667,5.141775700934579,10.93,9.36962962962963,9.244,8.378666666666666,7.079642857142857,,5.920506329113924,6.875945945945946,6.815454545454545,6.32311475409836,9.134,,8.377323943661972,3.31,8.971875,4.907551020408163,5.697289719626168,10.224285714285715,9.934931506849315,10.193000000000001,1.9122272727272727,9.207407407407407,4.37625,4.093800000000001,2.8575247524752476,164.34333333333333
8,27.94,,,,,,1.53125,0.24769230769230768,,,,,,15.88,,10.3,,,,,,,,,,,,8.41,,,,,,,8.4,,,,,,4.2,3.57,5.905,,,,,6.825,,11.636666666666665,,,,,,,,,,,,10.92,,,,,,6.815,,2.71,,,,5.12,4.146,,,,,7.45,,3.17,3.64,,,,,,,,,6.02,,,,,,,,,,,,,12.27,,,,,6.05,,8.67,,5.4325,,,,,,,,,,,7.31,,,9.95,,12.545,,8.04,,7.4,,3.959090909090909,19.83,5.118,6.585000000000001,13.934999999999999,6.63,,2.9166666666666665,1.63,,,,,,,,,,,,,,,4.6,7.550000000000001,7.27,,,3.44,,2.6999999999999997,,6.255,,,5.035,,,,,,0.02666666666666667,12.5,,,,,,8.99,,,,,,,1.5025,0.995,,,,0.03,9.675,,2.55,,,,,,,11.48,,,,5.32,,,9.88375,,,,,,,0.7371428571428572,,,4.65,,,7.18,6.1175,11.5,,,6.125,6.27,4.9399999999999995,4.716666666666667,5.583846153846154,7.4875,,,,,5.8475,,,,,7.45,,,,,9.45,,7.19,,,,2.64,,4.926666666666667,4.470000000000001,0.0,35.38928571428571
9,,,,,,,9.415714285714285,,0.4495419847328244,5.135,,,,20.09,2.0759999999999996,1.0705882352941176,13.1,,2.9066666666666667,14.58,,18.25,,15.020000000000001,14.5,18.1,,2.066666666666667,16.135714285714286,,9.8,11.65,,,8.799999999999999,10.75,9.133333333333333,5.8325,,13.2,13.04,12.6,14.71,,,,,12.86,11.666666666666666,11.0,,,5.822,,,5.395,,,,,11.190000000000001,,5.165,5.08,,18.6,21.0,10.6,2.9,4.48,16.19,11.966666666666667,1.43875,13.313333333333333,12.726666666666667,10.05,,,,9.32,,4.6658333333333335,7.67,,14.3,,,,19.9,13.99,13.785714285714286,2.943714285714286,4.264,,4.098333333333334,7.9,,1.084,,12.713333333333333,5.805,,,,12.213333333333333,19.6,,,,10.8,,,,14.8,,,,,1.92875,2.166,,,12.31,11.515,0.0,,6.06125,3.649,2.7085714285714286,11.576,14.62,4.613571428571428,3.4116666666666666,,11.816428571428572,6.071111111111112,5.49,13.104,7.3,10.607142857142858,12.0,,10.620000000000001,9.805,11.2,12.15,,,,15.13,,,,27.99,5.529999999999999,22.2,,5.54,17.246666666666666,14.9,12.975,,,,11.7,11.69,,10.27744680851064,1.73,,5.0,,2.27,,5.2,,8.902,,,,0.0,,11.82,,,11.033333333333333,,,4.6785000000000005,2.1566666666666667,10.14,,15.65,4.773333333333333,6.115454545454545,,,,,,,5.7,,,,15.79,17.7,,8.1,,,4.508461538461538,4.354166666666667,,9.38888888888889,10.203999999999999,,,16.2,8.5575,,10.4375,9.23125,17.2,16.29,12.425,17.310000000000002,16.416666666666668,11.865,14.5,11.4,,8.9,12.8,,12.2,,,,17.6,13.5,,13.97,11.9,,,,,3.2916666666666665,,10.8,10.146341463414634,12.17,13.6,,,9.63,,,13.387500000000001,4.3,11864.459230769231
